id,fechaCreacion,fechaEntrega,descripcion,idEstatusPendiente,idPersonaAsignado,idPersonaQueAsigno,observaciones  
0,2018/09/13 00:00:00,2018/09/14 00:00:00,antena del joven octavio,3,5,8,
0,2018/09/13 00:00:00,2018/09/14 00:00:00,sacar 8 mil para pago de hacienda,3,5,9,
0,2018/09/13 00:00:00,2018/09/13 00:00:00,cotizar maquina a dany,3,5,1,
0,2018/09/13 00:00:00,2018/09/19 00:00:00,ir con alfredo hernandez tema de red,3,5,1,
0,2018/09/13 00:00:00,2018/09/13 00:00:00,facturarle a tejacron,3,5,1,
0,2018/09/13 00:00:00,2018/09/13 00:00:00,internet de pepe raygoza,3,5,1,
0,2018/09/13 00:00:00,2018/09/28 00:00:00,"D: pila laptop https://articulo.mercadolibre.com.mx/MLM-560749776-bateria-para-hp-695192-001-facturada-_JM, ya llego hay que ponersela y hay que formatear el equipo porque trae fallas, hay que respaldar todo",3,3,1,"ya se encargo esperar a que llegue, dejo 400 de aticipo"
0,2018/09/13 00:00:00,2018/09/24 00:00:00,CONFIGURARLE A AZAEL ESCRITORIO REMOTO EN LA DULCE Y EN HERNANDEZ EN LOS SERVIDORES DE ASPEL 600 PESOS DE CADA UNO,3,5,1,
0,2018/09/13 00:00:00,2018/09/13 00:00:00,mandar datos de facturacion a mercado libre,3,5,7,
0,2018/09/13 00:00:00,2018/09/14 00:00:00,cotizarle telefonos a araceli palacios,3,6,11,
0,2018/09/14 00:00:00,2018/09/17 00:00:00,visita a tecnica 65 para poner un proyector a las 11 am,3,7,1,
0,2018/09/15 00:00:00,2018/09/17 00:00:00,ENVIAR COTIZACION DE PUNTO DED VENTA A MARCO ,3,2,2,
0,2018/09/15 00:00:00,2018/09/17 00:00:00,HACER COMPRA DE PIEZA PARA LAPTOP ROJA,3,2,9,
0,2018/09/15 00:00:00,2018/09/17 00:00:00,FACTURAR A HOMERO ACOSTA - TONER BROTHER TN 450,3,2,2,
0,2018/09/15 00:00:00,2018/09/21 00:00:00,El curso sera el sabado 22 a las 10:30 hotel don miguel,3,5,1,
0,2018/09/15 00:00:00,2018/09/17 00:00:00,llevar cotizacion y cpu a israel felix,3,5,1,
0,2018/09/17 00:00:00,2018/09/19 00:00:00,llevarle cpu a angelical falta facturarle,3,5,1,
0,2018/09/17 00:00:00,2018/09/22 00:00:00,lleevar teclado don pedro,3,5,1,
0,2018/09/17 00:00:00,2018/09/17 00:00:00,factura ricardo,3,5,8,YA SE ENVIO POR CORREO Y SE PUSO EN CUENTAS POR COBRAR SU PAGO
0,2018/09/17 00:00:00,2018/09/18 00:00:00,ir con geras perez eleventa,2,5,1,
0,2018/09/17 00:00:00,2018/09/19 00:00:00,hacer pagos de hacienda,3,5,1,
0,2018/09/17 00:00:00,2018/09/19 00:00:00,"hacer cotizacion para instalacion de tres proyectores a una distancia aproximada de 15 mts, solo un salon ya tiene corriente de luz y un cable hdmi, las otras dos no tienen nada, aparte cotizar regulador y con canaleta puesta",3,5,1,
0,2018/09/17 00:00:00,2018/09/24 00:00:00,B: ACTIVAR FACTURE - ALAN ARTURO - FDSNRR757217,3,2,2,
0,2018/09/17 00:00:00,2018/09/21 00:00:00,B: PAGO DE TELEFONO,3,7,7,
0,2018/09/15 00:00:00,2018/09/21 00:00:00,A: IR AL COLEGIO 2:30 PM A RECOGER LOS PROYECTORES Y A CABLEAR,3,5,1,
0,2018/09/18 00:00:00,2018/09/19 00:00:00,conseguir disco duro ricardo y ensamblar el cpu que se le vendio,3,5,1,
0,2018/09/18 00:00:00,2018/09/19 00:00:00,toners de roman,3,5,1,
0,2018/09/19 00:00:00,2018/09/19 00:00:00,IR POR EL CAJON DE DINERO DE JUAN LARA JUEVES A LAS 11 AM,3,6,9,
0,2018/09/15 00:00:00,2018/10/08 00:00:00,A: formatear equipo para ricardo con disco duro nuevo y ponerle el corel adicional hay que hablarle a ricardo para ver que sigue,3,5,1,
0,2018/09/22 00:00:00,2018/09/29 00:00:00,"SE PIDIO UN CARGADOR TOSHIBA 19V 2.37A PARA ARMANDO REVELES 4921086632 y MANDAR CORREO PORQUE NO TIENE SEÑAL EN EL TRABAJO armandorevill@gmail.com, el cargador se espera para el martes o mas tardar el jueves, debe $300",3,5,1,lo entrego el Sr What
0,2018/09/22 00:00:00,2018/09/22 00:00:00,MANDAR FACTURA A LLANTISERVICIO ACOSTA POR CONCEPTO DE DOS TONER EL 450 Y EL 79A SE FACTURARON PERO NO SALIENRON LOS CORREOS DE MENCIONADAS FACTURAS DE FECHA 22 SEPTIEMBRE 2018,3,5,1,SE CANCELARON LAS FACTURAS Y SE HICIERON NUEVAMENTE YA SE ENVIARON
0,2018/09/24 00:00:00,2018/09/24 00:00:00,A: INSTALAR BASCULA JUAN LARA EN SU NEGOCIO,3,5,1,
0,2018/09/24 00:00:00,2018/10/04 00:00:00,A: IR A LA ESTETICA DE PATY QUE YA FALLARON DE NUEVO LAS CAMARAS,3,5,1,
0,2018/09/24 00:00:00,2018/09/24 00:00:00,CONFIGURAR CORTE X A CLIENTE DE FELIPE ANGELES,3,5,8,
0,2018/09/24 00:00:00,2018/09/26 00:00:00,IR A LA TECNICA 65 YA QUE AUTORIZARON LA INSTALACION DE DOS PROYECTORES UNO HDMI Y OTRO VGA,2,5,1,
0,2018/09/24 00:00:00,2018/09/24 00:00:00,HABLARLE A NATIONAL SOFT PARA EL CASO DE CINDY,3,5,7,
0,2018/09/24 00:00:00,2018/10/08 00:00:00,"avisar a garrido sobre su cable si es que llego 478 107 0122, cel 478 100 8904 (lorena)",3,7,1,
0,2018/09/15 00:00:00,2018/10/04 00:00:00,C: hacer pruebas con aspel coi porque el viernes se le instalara a martita,3,5,1,
0,2018/09/25 00:00:00,2018/09/27 00:00:00,ir con ale a configurar impresora jueves,3,5,1,
0,2018/09/15 00:00:00,2018/09/15 00:00:00,traerle un cable vga de 15 mts a pepe mejia y un cable divisor de vga,3,5,1,
0,2018/09/26 00:00:00,2018/09/26 00:00:00,cotizaciones sedagro,3,5,1,
0,2018/09/26 00:00:00,2018/09/26 00:00:00,avisar a lcarmen aspel.com.mx,3,5,1,
0,2018/09/27 00:00:00,2018/10/08 00:00:00,GENERAR UNA MEMORIA LLENA DE MUSICA OCHENTERA POR EJEMPLO POP EN ESPAÑOL Y EN INGLES.... PARA ERWIN,3,5,5,
0,2018/09/28 00:00:00,2018/09/29 00:00:00,cotizar cpu sra rosario,3,5,1,
0,2018/09/28 00:00:00,2018/10/08 00:00:00,FACTURARLE A MARTHA DHICAL,3,5,1,
0,2018/09/29 00:00:00,2018/09/29 00:00:00,FACTURARLE CAMARA A TECNICA 65,3,6,8,
0,2018/09/29 00:00:00,2018/09/29 00:00:00,FACTURARLE A TEJACRON,3,5,1,
0,2018/09/29 00:00:00,2018/09/29 00:00:00,hacer comprobante de pago de Mario alberto hernandez,3,5,1,
0,2018/09/29 00:00:00,2018/09/29 00:00:00,COORDINARSE CON TONI A LAS 12 DEL DIA EL LUNES PARA VER LO DEL COI,3,5,1,
0,2018/09/29 00:00:00,2018/10/03 00:00:00,"PAGAR RECIBO LUZ $1,392 PAGAR EL 03 OCTUBRE 2018 FECHA LIMITE 04/OCT/2018",3,5,1,
0,2018/09/15 00:00:00,2018/09/15 00:00:00,"tapar la computaodra roja del disco duro, por lo pronto no lo quieren, se les cobro 200 de la revision",3,5,7,
0,2018/09/15 00:00:00,2018/10/04 00:00:00,SOFTRESTAURANT. Hablar con Fernanda Tovar para agendar cita 492 103 4381,3,5,1,
0,2018/10/03 00:00:00,2018/10/08 00:00:00,C: ASPEL CAJA - COTIZAR ASPEL CAJA E IMPRESORA DE ETIQUETAS.,3,2,2,
0,2018/09/29 00:00:00,2018/10/03 00:00:00,PETER BRAUN - COBRAR Y FACTURAR,3,2,2,
0,2018/10/04 00:00:00,2018/10/04 00:00:00,B: meter las compras de ayer y etiquetar los productos,3,5,1,
0,2018/10/08 00:00:00,2019/01/18 00:00:00,A: ir con remigio por los documentos,3,5,1,
0,2018/10/04 00:00:00,2018/10/10 00:00:00,B: PONER LAS CAMARAS DE SOPROTI,3,7,1,
0,2018/10/04 00:00:00,2018/10/04 00:00:00,A: IR POR ANTICIPO A MARISCOS DEL CENTRO PARA EMPEZAR A HACER LAS COMPRAS,3,5,8,
0,2018/10/04 00:00:00,2018/10/04 00:00:00,hablar con elena y con pepe para lo de su cpu y lo de las camaras de su tienda,3,5,1,
0,2018/10/04 00:00:00,2018/10/04 00:00:00,quinto b enciendo computadora y huele a quemado,3,5,1,
0,2018/10/04 00:00:00,2018/10/09 00:00:00,pagar tarjeta de credito es para el dia 10 o antes,3,5,1,
0,2018/10/04 00:00:00,2018/10/04 00:00:00,HACER LOS PAGOS DE GARRIDO Y EL PAGO DEL CPU DE SOPROTI DE 4200,2,1,1,
0,2018/10/04 00:00:00,2018/10/04 00:00:00,CANCELAR FACTURA A MORELOS Y GENERARLA NUEVA,3,6,1,
0,2018/10/06 00:00:00,2018/10/06 00:00:00,COTIZACION ELENA,3,6,1,
0,2018/10/06 00:00:00,2018/10/09 00:00:00,comprarle lector al geras,3,6,1,
0,2018/10/09 00:00:00,2018/10/15 00:00:00,COBRAR 350 A VERO DE LA REPARACION DE UN FACTURE,3,1,11,
0,2018/10/09 00:00:00,2018/10/09 00:00:00,ir agropecuaria calera no se ven las camaras en cel,3,6,1,
0,2018/10/10 00:00:00,2018/10/10 00:00:00,ENCARGAR LA BATERIA DE 549,3,5,1,
0,2018/10/11 00:00:00,2018/10/11 00:00:00,ir con alfredo de 11 a 12,3,5,1,
0,2018/10/12 00:00:00,2018/10/12 00:00:00,HAY QUE HACERLE SU FACTURA A TOÑO POR EL LECTOR QUE SE LLEVO AYER,3,6,1,
0,2018/10/13 00:00:00,2018/10/15 00:00:00,checar cpu ensamblado es de jimmy,3,5,1,
0,2018/10/13 00:00:00,2018/10/13 00:00:00,"checar mini lap que se les callo no enciende, posiblemente el disco duro",3,5,9,
0,2018/10/14 00:00:00,2018/10/15 00:00:00,desde pagina 92 hasta pagina 101,3,6,6,
0,2018/10/14 00:00:00,2018/10/16 00:00:00,pag 102 - 108,3,6,6,
0,2018/10/14 00:00:00,2018/10/17 00:00:00,"introduccion a las tablas, pag 109 a 128 son para Miercoles y Jueves de esta semana",3,7,6,
0,2018/10/14 00:00:00,2018/10/19 00:00:00,"capitulo 6 desde pagina 129 hasta pagina 156 dia 19,dia 20 y dia 21",3,6,8,
0,2018/10/14 00:00:00,2018/10/15 00:00:00,Descargar gratis Camtasia Studio 8.6 Trial 30 días ,2,6,6,
0,2018/10/14 00:00:00,2018/10/16 00:00:00,como renderizar tus videos,3,1,1,
0,2018/10/14 00:00:00,2018/10/17 00:00:00,crear un logotipo miercoles 17 y jueves 18,3,6,6,
0,2018/10/14 00:00:00,2018/10/19 00:00:00,"viernes, sabado y domingo hacer un video para intros",3,6,6,
0,2018/10/15 00:00:00,2018/10/18 00:00:00,noi mares,3,1,1,
0,2018/10/15 00:00:00,2018/10/15 00:00:00,punto de venta TOÑO,3,1,11,
0,2018/10/20 00:00:00,2018/10/20 00:00:00,comprar el cartucho de tinta 664 color (NOTA: NO TENEMOS NINGUNO),3,5,1,
0,2018/10/22 00:00:00,2018/10/24 00:00:00,"Ir a revisar el lector de codigo de barras de Juan Espinoza a espaldas de la Pepsi minisuper spart   478 116 0014 tiene el sistema eleventa, despues de las 7:30 am.",3,1,9,
0,2018/10/24 00:00:00,2018/10/30 00:00:00,"trabajar cpu core i3 de roberto ponerle eleventa, tramitar licencia de la all in one y bd ",3,1,2,
0,2018/10/24 00:00:00,2018/10/24 00:00:00,revisar laptop de los litos,3,1,1,
0,2018/10/24 00:00:00,2018/10/24 00:00:00,hacer pago de tarjeta de credito,3,1,1,
0,2018/10/24 00:00:00,2018/10/24 00:00:00,hacer recibo de pago y factura a dante de su ultimo cheque,3,6,2,
0,2018/10/24 00:00:00,2018/10/24 00:00:00,ir por dvr sra anguiano,3,1,1,ya fui
0,2018/10/24 00:00:00,2018/10/24 00:00:00,"Buenos días de los tóner porfavor sería seis para la hp y ocho de la brother porfavor, facturarlos y llevarlos a enrique estrada",3,1,1,
0,2018/10/24 00:00:00,2018/10/24 00:00:00,revisar laptop de gabriela felix aguilar hablarle cuando ya este lista al telefono 478 102 0401,3,1,8,
0,2018/10/24 00:00:00,2018/10/24 00:00:00,ir por toner de erwin,3,1,2,
0,2018/10/24 00:00:00,2018/10/24 00:00:00,ASPEL CAJA - COTIZAR EN RENTA Y LICENCIA PERMANENTE CON EQUIPO DE COMPUTO A FERRETERIA CARRILLO CN LA SRA DIANA ANDREA SALAS 4781057523,3,2,7,
0,2018/10/25 00:00:00,2018/10/25 00:00:00,ir a llevar impresora e ir por compras,3,1,1,
0,2018/10/25 00:00:00,2018/10/26 00:00:00,llevar dvr sra anguiano viernes despues de las 5 pm,2,1,1,
0,2018/10/26 00:00:00,2018/10/30 00:00:00,MARISCOS DEL CENTRO - RESOLVER DUDA DE PERMISOS DE USUARIO Y TICKET,3,2,9,
0,2018/10/26 00:00:00,2018/11/21 00:00:00,IR CON ERWIN - A REVISAR LA IMPRESORA YA QUE LOS 2 TONER NO QUEDARON.,3,2,2,
0,2018/10/26 00:00:00,2018/10/30 00:00:00,PETER BRAUN - INSTALAR OFFICE,3,7,2,
0,2018/10/29 00:00:00,2018/11/05 00:00:00,llamar a los de las impresoras para ver en que estatus esta la impresora de dhical ,3,1,2,
0,2018/10/29 00:00:00,2018/11/05 00:00:00,"TERMINAR SERVIDOR DE VEYMAR ABRIR PUERTOS, VER LO DE LAS IMPRESORAS Y MOVER EL CABLEADO",3,5,11,
0,2018/10/29 00:00:00,2018/10/29 00:00:00,"ir por la impresora que ya dejaron un anticipo de 1000 l3110 en zegucom y en ct casi cuesta lo mismo 2870, se vendio a 3600",3,5,1,
0,2018/10/30 00:00:00,2018/10/30 00:00:00,ir a cambiar horario checador notario,3,5,1,
0,2018/11/01 00:00:00,2018/11/01 00:00:00,"impresora de dhical, camara de sra anguiano, documentos memo, visita roberto 3:30",3,5,1,
0,2018/11/01 00:00:00,2018/11/05 00:00:00,KASPERSKY - COMPRAR LICENCIA Y ACTIVARLA EN COMPUTADORA DE DORA LARA 4922046083,3,2,2,
0,2018/11/03 00:00:00,2018/11/05 00:00:00,"COTIZACIÓN PARA SIMILARES, 15 CAJAS DE ROLLO MINIPRINTER, 10 TONER 85A  PARA ALEJANDRO DE SIMILARES 4787989310",3,5,7,
0,2018/11/03 00:00:00,2018/11/05 00:00:00,"GUAYABEROS - HACER VISITA A INSTALACIONES PARA ARMAR COTIZACION DE RED CON CABLE PANDUIT CAT 5E CON SWITCH, CAJA PARA RED Y FACE PLATE DOBLE UNO PARA RJ11 Y RJ45",3,2,8,
0,2018/11/05 00:00:00,2018/11/12 00:00:00,pagarle a contador roman y mandarle documentacion,2,1,2,
0,2018/11/05 00:00:00,2018/11/05 00:00:00,cotizar camaras a chavo de la gkloca 4 camaras,3,5,1,
0,2018/11/05 00:00:00,2018/11/05 00:00:00,hablarle a la sra Sonia Nieto  Jaramillo  478 6861309 para buscar disco duro,3,1,9,
0,2018/11/06 00:00:00,2018/11/06 00:00:00,membrana para rockola https://articulo.mercadolibre.com.mx/MLM-612072586-membrana-rockola-usb-con-control-remoto-_JM,3,6,1,
0,2018/11/07 00:00:00,2018/11/10 00:00:00,FACTUARLE A ROBERTO LA INSTALACION DE CAMARAS,3,2,2,
0,2018/11/07 00:00:00,2018/11/10 00:00:00,DESCARGAR E IMPRIMIR FACTURAS DEL BIMESTRE - Y LLEVARLAS CON EL CONTADOR,3,2,2,
0,2018/11/07 00:00:00,2018/11/07 00:00:00,cotizarle camaras a 4781006864 fredy,3,5,1,
0,2018/11/07 00:00:00,2018/11/07 00:00:00,encargar las memorias con paty,3,5,1,
0,2018/11/08 00:00:00,2018/11/08 00:00:00,IR A LOS CORRALES CON PEPE Y A LA CASA DE PEPE A INSTALAR UNA IMPRESORA CON KARINA EN LA CASA Y LA OTRA CON ELENA,3,1,4,
0,2018/11/08 00:00:00,2018/11/08 00:00:00,IR CON VEYMAR A PONER UNA IMPRESORA Y A ABRIR PUERTOS PARA SAE,3,1,1,
0,2018/11/08 00:00:00,2018/11/12 00:00:00,HACER FACTURA DE TOÑO DE SUS DOS TONER 111 Y DE EL 120 CANON,3,1,7,
0,2018/11/09 00:00:00,2018/11/12 00:00:00,MARCELINO - COTIZAR DESINSTALACION DE RED,3,2,2,
0,2018/11/09 00:00:00,2018/11/09 00:00:00,HACER FACTURA A  PEPE,3,5,1,
0,2018/11/10 00:00:00,2018/11/10 00:00:00,crear factura de similares por sus toners y por sus cajas,3,2,2,
0,2018/11/10 00:00:00,2018/12/18 00:00:00,"imprimirle la factura que esta pendiente de pago al notario el dia ultimo de noviembre junto con la factura de el reporte ademas hay que cobrarle el servicio que hizo jechus de solucion a pagina bancomer, impresion en red notario",3,5,8,
0,2018/11/10 00:00:00,2018/11/10 00:00:00,GUAYAVEROS - ARMAR COTIZACION DE RED,3,6,2,
0,2018/11/10 00:00:00,2018/11/21 00:00:00,LAPTOP DE ROBERTO - IR POR LAPTOP DE ROBERTO PARA REPARAR,3,2,2,
0,2018/11/13 00:00:00,2018/11/17 00:00:00,IR A REVISAR LA MAQUINA DE DON MANUEL A LAS 11:30 AM,3,5,9,
0,2018/11/15 00:00:00,2018/11/28 00:00:00,EL DIA 29 CURSO ASPEL EN LINEA CHECAR CORREO 14/11/2018 15:20 SERA A LAS 9 AM,3,7,1,
0,2018/11/15 00:00:00,2018/11/15 00:00:00,hablar a la chica que trabaja con juan lara para la actualizacion del sistema alas 4 pm,3,5,1,
0,2018/11/17 00:00:00,2018/11/17 00:00:00,"CHECAR CAMARAS EN FUNDICION TIENEN FALLAS 9853631, que si les podían resolver hoy",3,5,11,
0,2018/11/20 00:00:00,2018/11/21 00:00:00,CONFIGURARLE SU EMPRESA A GABY DE MERCADO DE ABASTOS PONERSE DEACUERDO CON ELLA,3,1,2,
0,2018/11/20 00:00:00,2018/11/21 00:00:00,ir contadora monica a agroquimicos calera poste caido y no hay camaras,3,5,1,
0,2018/11/21 00:00:00,2018/11/21 00:00:00,ir con la sra Lorena a solucionarle lo de su sistema Aspel facture,3,1,1,
0,2018/11/21 00:00:00,2018/11/21 00:00:00,Hacer recepcion de pagos de Toñ trailers,3,1,1,
0,2018/11/21 00:00:00,2018/11/26 00:00:00,ir por dvr dhical para pruebas audio dos canales y ocupan otra camara,3,5,7,
0,2018/11/21 00:00:00,2018/11/21 00:00:00,cotizacion 9 kaspersky y uno para servidor,3,5,1,
0,2018/11/21 00:00:00,2018/11/21 00:00:00,FORMATEAR LA MAQUINA DE FRITOYS,3,1,1,
0,2018/11/22 00:00:00,2018/11/22 00:00:00,FACTURAS DEL ARQUI MARES,3,5,8,
0,2018/11/22 00:00:00,2018/11/26 00:00:00,EL SABADO A LAS 2 IR POR EL CPU DE LA SRA LORENA PARA FORMATEARLO Y ENTREGARSELO EL LUNES TEMPRANITO,3,1,1,
0,2018/11/23 00:00:00,2018/11/23 00:00:00,"MUSICA ERWIN - LEO DAN, ALBERTO VAZQUEZ, JOSE LUIS PERALES, ROBERTO CARLOS, DIEGO VERDAGUER, LAUREANO BRISUELA, ENANITOS VERDES.",3,7,1,
0,2018/11/24 00:00:00,2018/12/04 00:00:00,PAGO DE LUZ CORTE EL DIA 4 DE DIC,3,5,1,
0,2018/11/30 00:00:00,2018/12/04 00:00:00,IR A CON TERE DE COPY MAXY MARTES A LAS 3 PM,3,5,11,
0,2018/12/04 00:00:00,2018/12/11 00:00:00,TERMINAR COMPUTADORA ASPEL CAJA PARA GUSTAVO DEL VILLAR,3,5,1,
0,2018/12/04 00:00:00,2018/12/04 00:00:00,LLEVAR IMPRESORA EPSON Y TRAER IMPRESORA HP,3,5,1,
0,2018/12/04 00:00:00,2018/12/11 00:00:00,LAPTOP DE PEPE RAYGOZA QUE NO LE FUNCIONA EL CARGADOR,3,5,1,
0,2018/12/04 00:00:00,2018/12/04 00:00:00,LAPTOP DEL TECLADO HAY QUE PONERSELO,2,5,1,
0,2018/12/04 00:00:00,2018/12/11 00:00:00,CAPTURAR LA MERCANCIA QUE TENEMOS ACUMULADA,3,5,1,
0,2018/12/04 00:00:00,2018/12/11 00:00:00,LAPTOP DE PEPE RAYGOZA QUE NO ENCIENDE LA LENOVO,3,5,1,
0,2018/12/04 00:00:00,2018/12/04 00:00:00,TERMINAR LAS ESTACIONES DE MATERIALES CONQUISTADORES,3,5,1,
0,2018/12/04 00:00:00,2018/12/15 00:00:00,"HACER COTIZACION A LA ESPOSA DE JUAN LARA ( 3 CAMARAS), DVR DE 8 CANALES, ADICIONAL PONER UN MICROFONO",3,5,7,
0,2018/12/07 00:00:00,2018/12/07 00:00:00,Ir con el joven camerino no se ven sus camaras,3,5,1,
0,2018/12/07 00:00:00,2018/12/11 00:00:00,"ir con dany el lunes a cablear..., poner mybusinnes en red y programa de etiquetas y revisar checador",3,6,1,
0,2018/12/07 00:00:00,2018/12/07 00:00:00,subir archivo a francisco lorenzo,3,5,1,
0,2018/12/10 00:00:00,2018/12/10 00:00:00,hacerle la configuración de una nueva empresa al hijo de erika,3,5,1,
0,2018/12/16 00:00:00,2018/12/17 00:00:00,cotizaciones sra lorena,3,7,1,
0,2018/12/16 00:00:00,2018/12/18 00:00:00,cotizacion efren,3,1,1,
0,2018/12/16 00:00:00,2018/12/18 00:00:00,solucion sr raudel,3,5,9,
0,2018/12/16 00:00:00,2018/12/16 00:00:00,ir a conrar a dany,3,5,1,
0,2018/12/16 00:00:00,2018/12/16 00:00:00,disco duro hermana de laura,3,5,1,
0,2018/12/16 00:00:00,2018/12/16 00:00:00,pedir la laptop a pepe,3,5,11,
0,2018/12/17 00:00:00,2018/12/18 00:00:00,Cotizacion HIjo de sr benitez.... coticele laaaaaaaa jejeje a su padrino,2,5,1,
0,2018/12/18 00:00:00,2018/12/21 00:00:00,"IR EL DIA VIERNES CON ANA LAURA 478 100 0378, EL LOCAL ESTA FRENTE A LAS TORTAS DE PEDRO MARTINEZ, DEJARLE EL EQUIPO QUE ESTA EN LA COTIZACION INSTALADO PASARLE USUARIOS Y CONTRASEÑAS.",3,5,1,
0,2018/12/18 00:00:00,2018/12/18 00:00:00,"FACTURARLE A TOÑO DOS TONER 950 CADA UNO, Y AVISARLE QUE AQUI HAY ANTENILLAS USB",3,5,1,
0,2018/12/18 00:00:00,2018/12/31 00:00:00,ERIKA DEL RIO -- FACTURAR COMPUTADORA NUEVA,3,6,1,
0,2018/12/18 00:00:00,2018/12/31 00:00:00,VECINA DE ROBERTO - VISITA PARA VENDERLE LECTOR DE CODIGO DE BARRAS CUADRADO,3,5,2,
0,2018/12/18 00:00:00,2018/12/18 00:00:00,COTIZAR ELEVENTA A HIJA DE VERO,3,5,2,
0,2018/12/26 00:00:00,2018/12/26 00:00:00,"comprar toner, el modelo requerido esta en la mesa en una caja que no pertenece a el para Siapod telefono 4922057516",3,7,1,
0,2018/12/26 00:00:00,2018/12/26 00:00:00,HACERLE FACTURA A FARMACIA SIMILARRES,3,5,7,
0,2018/12/27 00:00:00,2018/12/27 00:00:00,ir con juan de la panaderia a cambiar una camara 720,3,5,9,
0,2018/12/31 00:00:00,2019/01/03 00:00:00,ir con Daniela de Angelical a poner una vacuna antivirus a su equipo,3,5,1,
0,2018/12/31 00:00:00,2019/01/02 00:00:00,Hay que configurar a las 11 am el modulo de nomina para subsidio,3,5,11,
0,2019/01/02 00:00:00,2019/01/02 00:00:00,cotizar a toñ un cpu,3,5,1,
0,2019/01/02 00:00:00,2019/01/02 00:00:00,mandar pagos a vero,3,5,1,
0,2019/01/02 00:00:00,2019/01/02 00:00:00,ir por cpu de doña charo,3,5,1,
0,2019/01/02 00:00:00,2019/01/07 00:00:00,agendar visita a toñ trailers lunes 9:30 am para configuracion de escritorio remoto a piedras negras ,3,5,1,
0,2019/01/02 00:00:00,2019/01/07 00:00:00,ir con israel Felix a poner un antivirus kaspersky y tambien a recoger una impresora que marca error,3,6,1,
0,2019/01/02 00:00:00,2019/01/02 00:00:00,laptop de toñ ruiz no abre autocad,3,3,1,
0,2019/01/02 00:00:00,2019/01/02 00:00:00,llegaron dos laptops hay que revisarlas,3,5,1,
0,2019/01/03 00:00:00,2019/01/11 00:00:00,PREPARARSE PARA ACTUALIZACION DE INVENTARIOS TEJACRON EL VIERNES A LAS 6 PM,2,5,1,
0,2019/01/04 00:00:00,2019/01/04 00:00:00,generar pagi coi samantha,3,3,7,
0,2019/01/04 00:00:00,2019/01/04 00:00:00,ana laura formatos,3,5,1,
0,2019/01/04 00:00:00,2019/01/14 00:00:00,analizar reporte de erik tejacron,3,5,1,
0,2019/01/04 00:00:00,2019/01/14 00:00:00,COTIZAR PILA PARA MINILAPOP TIO DE RUTH 478 100 5810,3,2,8,
0,2019/01/04 00:00:00,2019/01/07 00:00:00,"FORMATEAR ALL IN ONE, TRAMITAR LICENCIA DE ELEVENTA PAERA ABEL, INSTALAR SISTEMA ELEVENTA Y CONFIGURAR MINIPRINTER EPSON Y TICKET",3,2,9,
0,2019/01/04 00:00:00,2019/01/22 00:00:00,PONCHO PROX JUEVES O VIERNES - CABLEAR RED PARA PONER LA OTRA COMPUTADORA EN RED.,3,6,4,
0,2019/01/04 00:00:00,2019/01/07 00:00:00,ENTREGA COMPUTADORA DE DANIELA (ANGELICAL),3,2,2,
0,2019/01/04 00:00:00,2019/01/05 00:00:00,"ir con la sra recomendada por roberto que le cotizo en 2 mil el lector,  y quiere el punto de venta",3,5,1,
0,2019/01/05 00:00:00,2019/01/08 00:00:00,"calle el maguey escuelita victor rosales esquina division de la calle, escuelita nuevo teatro, 5:30, ir a revisar camaras con la clienta dada de alta como alicia",3,7,1,
0,2019/01/05 00:00:00,2019/01/07 00:00:00,ir a similares nobreak,3,5,1,
0,2019/01/05 00:00:00,2019/01/05 00:00:00,cotizacion sra daysy,3,5,11,
0,2019/01/07 00:00:00,2019/01/07 00:00:00,COTIZARLE A TOÑO LA SOLUCION DE CABLEADO E INSTALACION DEL SERVIDOR ,3,5,1,
0,2019/01/07 00:00:00,2019/01/07 00:00:00,cotizar todo el punto de venta para el sr de durango,3,5,1,
0,2019/01/08 00:00:00,2019/01/14 00:00:00,BUSCAR EL FUSIBLE DEL NOBREAK,3,5,1,
0,2019/01/08 00:00:00,2019/01/08 00:00:00,IR A FRESNILLO POR LAS MINIPRINTER Y POR PAGO FALTANTE DE ABEL,3,5,1,
0,2019/01/08 00:00:00,2019/01/08 00:00:00,"IR POR MINIPRINTER DE JAVIER, IR POR TONERS DE TOÑO Y TONER TN450 COMPATIBLE",3,5,7,
0,2019/01/08 00:00:00,2019/01/10 00:00:00,ir contadora monica problema internet y lentitud,3,3,9,
0,2019/01/08 00:00:00,2019/01/08 00:00:00,cotizar contadora gloria coi y noi renta,3,5,1,
0,2019/01/08 00:00:00,2019/01/11 00:00:00,sabado 12 pm ir con analaura e investigar lo de como aplicar los anticipos,3,5,8,
0,2019/01/08 00:00:00,2019/01/10 00:00:00,"4.- ir con martin el de la Peggy mañana jueves 4 pmque trae un problema con dos camaras, ocupa un switch y un cable para la compu que tiene al fondo",3,5,9,
0,2019/01/09 00:00:00,2019/01/10 00:00:00,"2.- ir a revisar al colegio motolinia problema con cableado de red, no llega el internet hacia el centro de computo",3,7,1,
0,2019/01/09 00:00:00,2019/01/10 00:00:00,1.- mañana 10 am contadora de con gael,3,5,1,
0,2019/01/14 00:00:00,2019/01/14 00:00:00,VILLELA REFACCIONES - HABLAR PARA CONFIGURAR IMPRESORA DE ETIQUETAS,3,2,2,
